Opening ..\Client\bin\Debug\netcoreapp3.1\2020-05-26.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-05-29.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-01.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-02.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-03.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-04.tsv...
Opening ..\Client\bin\Debug\netcoreapp3.1\2020-06-05.tsv...
Name	Date	Min_Date	Max_Date	WallClock	Fitness	Count	Error_Count	Total_Duration	Total_Mbps	Total_ErrorDuration	Avg_Duration	Avg_Mbps	Avg_Errors	Avg_ErrorDuration	Min_Duration	Max_Duration	Min_Mbps	Max_Mbps
2020-05-26	2020-05-26T14:17:00.0000000	2020-05-26T14:17:00.1301938-07:00	2020-05-26T14:17:59.3009563-07:00	59170.76	1.0043136	72	0	59426	150.70995	0	825.3611	2.0931938	0	0	298	1496	1.02	5.14
2020-05-26	2020-05-26T14:18:00.0000000	2020-05-26T14:18:00.5285486-07:00	2020-05-26T14:18:59.3663265-07:00	58837.777	1.020093	72	0	60020	148.52997	0	833.6111	2.0629163	0	0	465	1556	0.98	3.29
2020-05-26	2020-05-26T14:19:00.0000000	2020-05-26T14:19:00.2336740-07:00	2020-05-26T14:19:59.3881673-07:00	59154.492	1.013803	78	0	59971	172.39001	0	768.85895	2.2101283	0	0	406	1538	1	3.76
2020-05-26	2020-05-26T14:20:00.0000000	2020-05-26T14:20:00.5377073-07:00	2020-05-26T14:20:59.6452793-07:00	59107.57	1.018719	70	0	60214	138.23	0	860.2	1.9747143	0	0	445	1465	1.04	3.44
2020-05-26	2020-05-26T14:21:00.0000000	2020-05-26T14:21:00.5120565-07:00	2020-05-26T14:21:59.1299091-07:00	58617.85	1.0139744	78	0	59437	173.00998	0	762.0128	2.2180767	0	0	420	1484	1.03	3.64
2020-05-26	2020-05-26T14:22:00.0000000	2020-05-26T14:22:00.0231726-07:00	2020-05-26T14:22:59.1749739-07:00	59151.8	1.0141872	88	0	59991	222.96996	0	681.7159	2.5337496	0	0	323	1547	0.99	4.74
2020-05-26	2020-05-26T14:23:00.0000000	2020-05-26T14:23:00.6413376-07:00	2020-05-26T14:23:59.9387656-07:00	59297.43	1.0238892	79	0	60714	175.81	0	768.5316	2.2254431	0	0	429	1466	1.04	3.57
2020-05-26	2020-05-26T14:24:00.0000000	2020-05-26T14:24:00.4622691-07:00	2020-05-26T14:24:52.0402646-07:00	51577.996	1.0094033	64	0	52063	139.87997	0	813.4844	2.1856246	0	0	408	1829	0.84	3.75
2020-05-26	2020-05-26T14:25:00.0000000	2020-05-26T14:25:01.4556178-07:00	2020-05-26T14:25:59.3884084-07:00	57932.79	1.1617773	74	0	67305	158.1	0	909.52704	2.1364865	0	0	405	9415	0.16	3.78
2020-05-26	2020-05-26T14:26:00.0000000	2020-05-26T14:26:00.1182650-07:00	2020-05-26T14:26:59.2018919-07:00	59083.625	1.0115324	71	0	59765	146.34999	0	841.76056	2.0612674	0	0	438	1812	0.84	3.49
2020-05-26	2020-05-26T14:27:00.0000000	2020-05-26T14:27:00.4881598-07:00	2020-05-26T14:27:59.4710822-07:00	58982.92	1.0210074	73	0	60222	150.51997	0	824.9589	2.0619175	0	0	401	1422	1.08	3.82
2020-05-26	2020-05-26T14:28:00.0000000	2020-05-26T14:28:00.3238924-07:00	2020-05-26T14:28:59.5654466-07:00	59241.555	1.0134441	85	0	60038	211.96999	0	706.3294	2.4937646	0	0	328	1954	0.78	4.66
2020-05-26	2020-05-26T14:29:00.0000000	2020-05-26T14:29:00.1220096-07:00	2020-05-26T14:29:59.5849688-07:00	59462.96	1.0086111	78	0	59975	180.59998	0	768.9103	2.3153844	0	0	324	1464	1.05	4.73
2020-05-26	2020-05-26T14:30:00.0000000	2020-05-26T14:30:00.0028790-07:00	2020-05-26T14:30:58.9449915-07:00	58942.113	1.0062585	74	0	59311	161.13002	0	801.5	2.1774328	0	0	417	1480	1.03	3.67
2020-05-26	2020-05-26T14:31:00.0000000	2020-05-26T14:31:00.1126260-07:00	2020-05-26T14:31:59.6527231-07:00	59540.098	1.018826	78	0	60661	183.32	0	777.70514	2.3502564	0	0	303	1571	0.97	5.05
2020-05-26	2020-05-26T14:32:00.0000000	2020-05-26T14:32:00.4004574-07:00	2020-05-26T14:32:59.4188987-07:00	59018.44	1.0117854	77	0	59714	172.14001	0	775.5065	2.2355845	0	0	381	1594	0.96	4.01
2020-05-26	2020-05-26T14:33:00.0000000	2020-05-26T14:33:00.0839745-07:00	2020-05-26T14:33:59.5915332-07:00	59507.56	1.0104431	74	0	60129	157.99997	0	812.5541	2.1351347	0	0	406	1667	0.92	3.77
2020-05-26	2020-05-26T14:34:00.0000000	2020-05-26T14:34:00.3218044-07:00	2020-05-26T14:34:59.0591003-07:00	58737.297	1.011606	76	0	59419	172.02998	0	781.8289	2.2635524	0	0	387	1938	0.79	3.95
2020-05-26	2020-05-26T14:35:00.0000000	2020-05-26T14:35:00.0846051-07:00	2020-05-26T14:35:59.7090744-07:00	59624.47	1.016378	74	0	60601	160.28001	0	818.93243	2.1659462	0	0	409	1545	0.99	3.74
2020-05-26	2020-05-26T14:36:00.0000000	2020-05-26T14:36:00.4206870-07:00	2020-05-26T14:36:59.9429564-07:00	59522.27	1.0112853	73	0	60194	150.84001	0	824.5753	2.0663016	0	0	403	1483	1.03	3.8
2020-05-26	2020-05-26T14:37:00.0000000	2020-05-26T14:37:00.6150930-07:00	2020-05-26T14:37:59.5382835-07:00	58923.19	1.0105698	87	0	59546	226.26993	0	684.43677	2.6008039	0	0	298	1455	1.05	5.14
2020-05-26	2020-05-26T14:38:00.0000000	2020-05-26T14:38:00.1267941-07:00	2020-05-26T14:38:59.3110917-07:00	59184.297	1.0091021	80	0	59723	185.90001	0	746.5375	2.32375	0	0	402	1864	0.82	3.81
2020-05-26	2020-05-26T14:39:00.0000000	2020-05-26T14:39:00.3969546-07:00	2020-05-26T14:39:59.3021302-07:00	58905.176	1.0176525	74	0	59945	153.14	0	810.06757	2.0694594	0	0	409	1457	1.05	3.74
2020-05-26	2020-05-26T14:40:00.0000000	2020-05-26T14:40:00.1164354-07:00	2020-05-26T14:40:59.2421461-07:00	59125.71	1.013045	74	0	59897	155.03	0	809.41895	2.095	0	0	420	1487	1.03	3.65
2020-05-26	2020-05-26T14:41:00.0000000	2020-05-26T14:41:00.0749168-07:00	2020-05-26T14:41:58.5838198-07:00	58508.902	1.013333	76	0	59289	167.95001	0	780.1184	2.2098687	0	0	396	1462	1.05	3.86
2020-05-26	2020-05-26T14:42:00.0000000	2020-05-26T14:42:00.0794031-07:00	2020-05-26T14:42:59.8892829-07:00	59809.88	1.0241284	78	0	61253	177.75002	0	785.29486	2.2788463	0	0	290	1500	1.02	5.27
2020-05-26	2020-05-26T14:43:00.0000000	2020-05-26T14:43:00.8964472-07:00	2020-05-26T14:43:59.6854573-07:00	58789.01	1.0163634	73	0	59751	165.36	0	818.50684	2.2652054	0	0	407	1846	0.83	3.76
2020-05-26	2020-05-26T14:44:00.0000000	2020-05-26T14:44:00.1762273-07:00	2020-05-26T14:44:59.9425447-07:00	59766.316	1.0072898	83	0	60202	203.83002	0	725.3253	2.4557834	0	0	272	1575	0.97	5.61
2020-05-26	2020-05-26T14:45:00.0000000	2020-05-26T14:45:00.3538482-07:00	2020-05-26T14:45:58.8542100-07:00	58500.363	1.0062331	77	0	58865	182.08005	0	764.4805	2.364676	0	0	333	1538	1	4.59
2020-05-26	2020-05-26T14:46:00.0000000	2020-05-26T14:46:00.1403602-07:00	2020-05-26T14:46:59.8892572-07:00	59748.9	1.0208557	76	0	60995	165.21997	0	802.5658	2.173947	0	0	422	1533	1	3.63
2020-05-26	2020-05-26T14:47:00.0000000	2020-05-26T14:47:00.3834977-07:00	2020-05-26T14:47:59.9051974-07:00	59521.7	1.007515	75	0	59969	160.27998	0	799.5867	2.1370664	0	0	424	1424	1.08	3.61
2020-05-26	2020-05-26T14:48:00.0000000	2020-05-26T14:48:00.7561430-07:00	2020-05-26T14:48:59.7878901-07:00	59031.746	1.0137088	69	0	59841	137.99998	0	867.26086	1.9999998	0	0	413	1509	1.01	3.71
2020-05-26	2020-05-26T14:49:00.0000000	2020-05-26T14:49:00.6846840-07:00	2020-05-26T14:49:59.5983913-07:00	58913.707	1.0144838	69	0	59767	134.3	0	866.1884	1.9463768	0	0	459	1453	1.05	3.34
2020-05-26	2020-05-26T14:50:00.0000000	2020-05-26T14:50:00.0241531-07:00	2020-05-26T14:50:59.9948736-07:00	59970.72	1.0063244	77	0	60350	174.45998	0	783.76624	2.265714	0	0	394	1483	1.03	3.88
2020-05-26	2020-05-26T14:51:00.0000000	2020-05-26T14:51:00.7527043-07:00	2020-05-26T14:51:59.4756394-07:00	58722.934	1.0121088	74	0	59434	157.11002	0	803.1622	2.1231084	0	0	459	1507	1.02	3.33
2020-05-26	2020-05-26T14:52:00.0000000	2020-05-26T14:52:00.8615149-07:00	2020-05-26T14:52:59.6270021-07:00	58765.49	1.0220965	70	0	60064	142.01999	0	858.0571	2.028857	0	0	416	1550	0.99	3.68
2020-05-26	2020-05-26T14:53:00.0000000	2020-05-26T14:53:00.3052301-07:00	2020-05-26T14:53:59.3050903-07:00	58999.86	1.0107821	73	0	59636	156.58998	0	816.9315	2.1450682	0	0	317	1465	1.05	4.83
2020-05-26	2020-05-26T14:54:00.0000000	2020-05-26T14:54:00.1812428-07:00	2020-05-26T14:54:59.5490625-07:00	59367.82	1.0140005	71	0	60199	145.41	0	847.8732	2.0480282	0	0	325	1668	0.92	4.71
2020-05-26	2020-05-26T14:55:00.0000000	2020-05-26T14:55:00.2199885-07:00	2020-05-26T14:55:59.0974763-07:00	58877.49	1.0106919	74	0	59507	153.24997	0	804.1486	2.0709455	0	0	437	1572	0.97	3.5
2020-05-26	2020-05-26T14:56:00.0000000	2020-05-26T14:56:00.0738227-07:00	2020-05-26T14:56:59.6796697-07:00	59605.848	1.0156889	66	0	60541	120.130005	0	917.2879	1.8201516	0	0	435	1493	1.03	3.52
2020-05-26	2020-05-26T14:57:00.0000000	2020-05-26T14:57:00.8233300-07:00	2020-05-26T14:57:59.6410148-07:00	58817.684	1.0187413	73	0	59920	152.45999	0	820.8219	2.088493	0	0	435	1468	1.04	3.52
2020-05-26	2020-05-26T14:58:00.0000000	2020-05-26T14:58:00.3259768-07:00	2020-05-26T14:58:59.9955805-07:00	59669.605	1.0107826	71	0	60313	142.74	0	849.4789	2.0104227	0	0	346	1481	1.03	4.42
2020-05-26	2020-05-26T14:59:00.0000000	2020-05-26T14:59:00.6782740-07:00	2020-05-26T14:59:59.7728095-07:00	59094.535	1.0108211	68	0	59734	136.77	0	878.44116	2.0113237	0	0	320	1523	1.01	4.77
2020-05-26	2020-05-26T15:00:00.0000000	2020-05-26T15:00:00.4484732-07:00	2020-05-26T15:00:59.7763218-07:00	59327.848	1.0107396	63	0	59965	112.75003	0	951.8254	1.789683	0	0	433	1572	0.97	3.54
2020-05-26	2020-05-26T15:01:00.0000000	2020-05-26T15:01:00.4147061-07:00	2020-05-26T15:01:59.9647665-07:00	59550.06	1.0099571	72	0	60143	144.84004	0	835.31946	2.0116673	0	0	420	1413	1.08	3.64
2020-05-26	2020-05-26T15:02:00.0000000	2020-05-26T15:02:01.3287121-07:00	2020-05-26T15:02:59.3949983-07:00	58066.285	1.0228138	71	0	59391	142.69998	0	836.493	2.0098588	0	0	421	1430	1.07	3.64
2020-05-26	2020-05-26T15:03:00.0000000	2020-05-26T15:03:00.5434062-07:00	2020-05-26T15:03:59.7361487-07:00	59192.742	1.0184019	99	0	60282	274.53998	0	608.9091	2.7731311	0	0	394	1386	1.1	3.89
2020-05-26	2020-05-26T15:04:00.0000000	2020-05-26T15:04:00.2416183-07:00	2020-05-26T15:04:59.8565137-07:00	59614.895	1.0073992	103	0	60056	289.96997	0	583.06793	2.8152425	0	0	393	1384	1.11	3.89
2020-05-26	2020-05-26T15:05:00.0000000	2020-05-26T15:05:00.3872500-07:00	2020-05-26T15:05:59.6412828-07:00	59254.03	1.007999	95	0	59728	260.46994	0	628.71576	2.7417889	0	0	372	1451	1.06	4.11
2020-05-26	2020-05-26T15:06:00.0000000	2020-05-26T15:06:00.1886463-07:00	2020-05-26T15:06:59.9363907-07:00	59747.746	1.0063643	98	0	60128	265.58002	0	613.551	2.7100003	0	0	407	1392	1.1	3.76
2020-05-26	2020-05-26T15:07:00.0000000	2020-05-26T15:07:01.1291718-07:00	2020-05-26T15:07:59.8140376-07:00	58684.867	1.0167186	89	0	59666	229.2	0	670.4045	2.575281	0	0	402	1441	1.06	3.8
2020-05-26	2020-05-26T15:08:00.0000000	2020-05-26T15:08:00.3226367-07:00	2020-05-26T15:08:59.4773724-07:00	59154.734	1.0076116	94	0	59605	255.36002	0	634.09576	2.716596	0	0	395	1585	0.97	3.87
2020-05-26	2020-05-26T15:09:00.0000000	2020-05-26T15:09:00.3170945-07:00	2020-05-26T15:09:58.9802666-07:00	58663.17	1.0136001	68	0	59461	134.3	0	874.42645	1.975	0	0	463	1553	0.99	3.31
2020-05-26	2020-05-26T15:10:00.0000000	2020-05-26T15:10:00.2402127-07:00	2020-05-26T15:10:59.7824884-07:00	59542.277	1.0203171	80	0	60752	186.42998	0	759.4	2.3303747	0	0	381	1789	0.86	4.02
2020-05-26	2020-05-26T15:11:00.0000000	2020-05-26T15:11:01.0537968-07:00	2020-05-26T15:11:59.3463699-07:00	58292.574	1.0209363	77	0	59513	172.49995	0	772.8961	2.2402592	0	0	378	1436	1.07	4.05
2020-05-26	2020-05-26T15:12:00.0000000	2020-05-26T15:12:00.4270101-07:00	2020-05-26T15:12:59.8743411-07:00	59447.332	1.0174552	73	0	60485	156.23	0	828.56165	2.140137	0	0	381	2385	0.64	4.01
2020-05-26	2020-05-26T15:13:00.0000000	2020-05-26T15:13:00.8822634-07:00	2020-05-26T15:13:59.4615366-07:00	58579.273	1.0164858	71	0	59545	147.59001	0	838.662	2.0787325	0	0	400	1637	0.94	3.82
2020-05-26	2020-05-26T15:14:00.0000000	2020-05-26T15:14:00.5977265-07:00	2020-05-26T15:14:59.4502037-07:00	58852.477	1.0154543	75	0	59762	166.74	0	796.82666	2.2232	0	0	399	1520	1.01	3.83
2020-05-26	2020-05-26T15:15:00.0000000	2020-05-26T15:15:00.3141048-07:00	2020-05-26T15:15:59.1756357-07:00	58861.53	1.013871	76	0	59678	166.97	0	785.2368	2.1969738	0	0	401	1496	1.02	3.81
2020-05-26	2020-05-26T15:16:00.0000000	2020-05-26T15:16:00.0335592-07:00	2020-05-26T15:16:59.9567451-07:00	59923.188	1.013631	70	0	60740	138.30998	0	867.7143	1.9758569	0	0	456	1557	0.98	3.36
2020-05-26	2020-05-26T15:17:00.0000000	2020-05-26T15:17:01.3392815-07:00	2020-05-26T15:17:59.6347035-07:00	58295.42	1.0229276	76	0	59632	165.03001	0	784.6316	2.1714475	0	0	414	1507	1.02	3.69
2020-05-26	2020-05-26T15:18:00.0000000	2020-05-26T15:18:00.1864707-07:00	2020-05-26T15:18:59.6729927-07:00	59486.523	1.0084805	78	0	59991	174.37999	0	769.11536	2.235641	0	0	408	1668	0.92	3.75
2020-05-26	2020-05-26T15:19:00.0000000	2020-05-26T15:19:00.5961780-07:00	2020-05-26T15:19:58.7836608-07:00	58187.484	1.0151324	75	0	59068	163.40002	0	787.5733	2.178667	0	0	333	1442	1.06	4.59
2020-05-26	2020-05-26T15:20:00.0000000	2020-05-26T15:20:00.1166940-07:00	2020-05-26T15:20:59.3468610-07:00	59230.168	1.0216922	75	0	60515	161.19998	0	806.86664	2.149333	0	0	379	1604	0.95	4.04
2020-05-26	2020-05-26T15:21:00.0000000	2020-05-26T15:21:00.2487400-07:00	2020-05-26T15:21:59.5830029-07:00	59334.26	1.014338	70	0	60185	136.28	0	859.7857	1.9468571	0	0	433	1443	1.06	3.54
2020-05-26	2020-05-26T15:22:00.0000000	2020-05-26T15:22:00.2003901-07:00	2020-05-26T15:22:59.6124347-07:00	59412.043	1.0050824	75	0	59714	163.8	0	796.18665	2.184	0	0	398	1487	1.03	3.84
2020-05-26	2020-05-26T15:23:00.0000000	2020-05-26T15:23:00.9607667-07:00	2020-05-26T15:23:59.8072666-07:00	58846.5	1.0222018	67	0	60153	135.27998	0	897.80597	2.0191042	0	0	318	1623	0.94	4.81
2020-05-26	2020-05-26T15:24:00.0000000	2020-05-26T15:24:00.3104988-07:00	2020-05-26T15:24:59.7388330-07:00	59428.336	0.6541997	50	1	38878	115.079994	21022	777.56	2.3016	0.019607844	21022	325	1475	1.04	4.7
2020-05-26	2020-05-26T15:25:00.0000000	2020-05-26T15:25:00.1839694-07:00	2020-05-26T15:25:59.7871097-07:00	59603.14	1.006608	80	0	59997	190.45	0	749.9625	2.380625	0	0	409	2024	0.76	3.74
2020-05-26	2020-05-26T15:26:00.0000000	2020-05-26T15:26:00.3201535-07:00	2020-05-26T15:26:59.6127762-07:00	59292.62	1.0082198	76	0	59780	170.73997	0	786.5789	2.2465787	0	0	406	1488	1.03	3.77
2020-05-26	2020-05-26T15:27:00.0000000	2020-05-26T15:27:00.4621601-07:00	2020-05-26T15:27:58.9446051-07:00	58482.445	1.0136888	79	0	59283	184.73999	0	750.4177	2.338481	0	0	405	1490	1.03	3.78
2020-05-26	2020-05-26T15:28:00.0000000	2020-05-26T15:28:00.0349650-07:00	2020-05-26T15:28:59.5747479-07:00	59539.78	1.0174038	85	0	60576	204.18999	0	712.6588	2.402235	0	0	348	1518	1.01	4.4
2020-05-26	2020-05-26T15:29:00.0000000	2020-05-26T15:29:00.4261438-07:00	2020-05-26T15:29:59.8360479-07:00	59409.902	1.0135684	74	0	60216	164.10999	0	813.72974	2.2177024	0	0	420	1509	1.01	3.64
2020-05-26	2020-05-26T15:30:00.0000000	2020-05-26T15:30:00.3836630-07:00	2020-05-26T15:30:59.7668788-07:00	59383.215	1.0084163	79	0	59883	183.18999	0	758.01263	2.3188605	0	0	407	1476	1.04	3.76
2020-05-26	2020-05-26T15:31:00.0000000	2020-05-26T15:31:00.3773801-07:00	2020-05-26T15:31:59.3728031-07:00	58995.42	1.009553	73	0	59559	158.06998	0	815.8767	2.165342	0	0	436	1509	1.01	3.51
2020-05-26	2020-05-26T15:32:00.0000000	2020-05-26T15:32:00.4645106-07:00	2020-05-26T15:32:59.5522418-07:00	59087.73	1.0175548	82	0	60125	192.84	0	733.2317	2.3517072	0	0	325	1439	1.06	4.7
2020-05-26	2020-05-26T15:33:00.0000000	2020-05-26T15:33:00.0695996-07:00	2020-05-26T15:33:59.7519688-07:00	59682.37	1.0078856	77	0	60153	170.29001	0	781.20776	2.2115586	0	0	411	1565	0.98	3.72
2020-05-26	2020-05-26T15:34:00.0000000	2020-05-26T15:34:00.1588939-07:00	2020-05-26T15:34:58.6851467-07:00	58526.254	1.0062321	68	0	58891	134.82997	0	866.0441	1.9827937	0	0	398	1480	1.03	3.84
2020-05-26	2020-05-26T15:35:00.0000000	2020-05-26T15:35:00.1638066-07:00	2020-05-26T15:35:59.5333556-07:00	59369.55	1.0242456	76	0	60809	164.73997	0	800.1184	2.1676311	0	0	387	1554	0.99	3.95
2020-05-26	2020-05-26T15:36:00.0000000	2020-05-26T15:36:00.4492837-07:00	2020-05-26T15:36:59.4894390-07:00	59040.156	1.0147161	74	0	59909	156.75	0	809.58105	2.1182432	0	0	405	1543	0.99	3.78
2020-05-26	2020-05-26T15:37:00.0000000	2020-05-26T15:37:00.3052293-07:00	2020-05-26T15:37:54.0491314-07:00	53743.902	1.0143663	72	0	54516	166.49	0	757.1667	2.3123612	0	0	345	1542	0.99	4.43
2020-05-26	2020-05-26T15:38:00.0000000	2020-05-26T15:38:15.1029527-07:00	2020-05-26T15:38:59.8141514-07:00	44711.2	0.99925745	56	1	44678	120.77	21053	797.8214	2.1566072	0.01754386	21053	325	1348	1.14	4.7
2020-05-26	2020-05-26T15:39:00.0000000	2020-05-26T15:39:00.2973721-07:00	2020-05-26T15:39:59.4832970-07:00	59185.926	1.0073509	75	0	59621	161.99	0	794.94666	2.1598668	0	0	408	1640	0.93	3.75
2020-05-26	2020-05-26T15:40:00.0000000	2020-05-26T15:40:00.3312323-07:00	2020-05-26T15:40:59.6574996-07:00	59326.266	1.013514	77	0	60128	167.97002	0	780.8831	2.1814287	0	0	405	1559	0.98	3.77
2020-05-26	2020-05-26T15:41:00.0000000	2020-05-26T15:41:00.7480276-07:00	2020-05-26T15:41:59.3290906-07:00	58581.062	1.0177863	74	0	59623	157.97998	0	805.7162	2.1348646	0	0	375	1476	1.04	4.08
2020-05-26	2020-05-26T15:42:00.0000000	2020-05-26T15:42:00.1755562-07:00	2020-05-26T15:42:59.5662535-07:00	59390.7	1.0135089	75	0	60193	157.60999	0	802.5733	2.1014664	0	0	409	1434	1.07	3.74
2020-05-26	2020-05-26T15:43:00.0000000	2020-05-26T15:43:00.4091839-07:00	2020-05-26T15:43:59.7358088-07:00	59326.625	1.0134741	73	0	60126	154.20999	0	823.64386	2.1124656	0	0	410	1496	1.02	3.73
2020-05-26	2020-05-26T15:44:00.0000000	2020-05-26T15:44:00.4155759-07:00	2020-05-26T15:44:58.7364942-07:00	58320.918	1.0108037	79	0	58951	185.05002	0	746.2152	2.3424053	0	0	353	1505	1.02	4.34
2020-05-26	2020-05-26T15:45:00.0000000	2020-05-26T15:45:19.7797770-07:00	2020-05-26T15:45:59.4105079-07:00	39630.73	0.46948415	23	2	18606	48.99	42055	808.95654	2.13	0.08	21027.5	502	1527	1	3.05
2020-05-26	2020-05-26T15:46:00.0000000	2020-05-26T15:46:00.3095125-07:00	2020-05-26T15:46:59.8249557-07:00	59515.44	1.0144258	71	0	60374	146.15	0	850.338	2.0584507	0	0	432	1590	0.96	3.54
2020-05-26	2020-05-26T15:47:00.0000000	2020-05-26T15:47:00.1713887-07:00	2020-05-26T15:47:58.8981398-07:00	58726.75	1.0050956	72	0	59026	148.35	0	819.80554	2.0604167	0	0	346	1486	1.03	4.42
2020-05-26	2020-05-26T15:48:00.0000000	2020-05-26T15:48:19.9356580-07:00	2020-05-26T15:48:59.8941205-07:00	39958.46	0.99923766	49	1	39928	103.799995	21037	814.8571	2.1183672	0.02	21037	415	1452	1.05	3.69
2020-05-26	2020-05-26T15:49:00.0000000	2020-05-26T15:49:01.1229230-07:00	2020-05-26T15:49:59.3576383-07:00	58234.715	0.65888536	46	1	38370	93.89	21063	834.13043	2.041087	0.021276595	21063	400	1439	1.06	3.82
2020-05-26	2020-05-26T15:50:00.0000000	2020-05-26T15:50:00.8488672-07:00	2020-05-26T15:50:59.9598108-07:00	59110.945	1.0244465	72	0	60556	152.79	0	841.05554	2.1220832	0	0	432	1491	1.03	3.54
2020-05-26	2020-05-26T15:51:00.0000000	2020-05-26T15:51:01.0798569-07:00	2020-05-26T15:51:58.6857299-07:00	57605.87	1.0185941	72	0	58677	157.30002	0	814.9583	2.1847224	0	0	405	1882	0.81	3.78
2020-05-26	2020-05-26T15:52:00.0000000	2020-05-26T15:52:00.1401561-07:00	2020-05-26T15:52:59.6919671-07:00	59551.812	1.0236129	76	0	60958	168.33002	0	802.0789	2.2148685	0	0	427	1577	0.97	3.59
2020-05-26	2020-05-26T15:53:00.0000000	2020-05-26T15:53:00.2448222-07:00	2020-05-26T15:53:59.9182199-07:00	59673.4	1.0084393	79	0	60177	180.01001	0	761.7342	2.2786076	0	0	419	1531	1	3.65
2020-05-26	2020-05-26T15:54:00.0000000	2020-05-26T15:54:00.5350230-07:00	2020-05-26T15:54:59.5070263-07:00	58972.004	1.0096316	72	0	59540	157.86002	0	826.94446	2.1925	0	0	319	1487	1.03	4.79
2020-05-26	2020-05-26T15:55:00.0000000	2020-05-26T15:55:00.1816660-07:00	2020-05-26T15:55:59.7401151-07:00	59558.45	1.0106207	77	0	60191	178.20996	0	781.7013	2.314415	0	0	405	1720	0.89	3.77
2020-05-26	2020-05-26T15:56:00.0000000	2020-05-26T15:56:00.4494907-07:00	2020-05-26T15:56:59.7826739-07:00	59333.184	1.0111374	79	0	59994	182.07004	0	759.4177	2.304684	0	0	404	1552	0.99	3.79
2020-05-26	2020-05-26T15:57:00.0000000	2020-05-26T15:57:01.1669257-07:00	2020-05-26T15:57:59.3338726-07:00	58166.945	1.023038	78	0	59507	179.44003	0	762.9103	2.3005133	0	0	414	1476	1.04	3.69
2020-05-26	2020-05-26T15:58:00.0000000	2020-05-26T15:58:00.7705772-07:00	2020-05-26T15:58:59.4288768-07:00	58658.3	1.0236573	75	0	60046	164.79002	0	800.61334	2.1972003	0	0	369	1561	0.98	4.15
2020-05-26	2020-05-26T15:59:00.0000000	2020-05-26T15:59:00.6534641-07:00	2020-05-26T15:59:59.2228736-07:00	58569.41	0.6615911	48	1	38749	105.679985	21012	807.2708	2.2016664	0.020408163	21012	419	1568	0.98	3.65
2020-05-26	2020-05-26T16:00:00.0000000	2020-05-26T16:00:00.9285552-07:00	2020-05-26T16:00:59.9910499-07:00	59062.496	1.0281143	77	0	60723	172.38998	0	788.6104	2.238831	0	0	399	1705	0.9	3.84
2020-05-26	2020-05-26T16:01:00.0000000	2020-05-26T16:01:00.5343914-07:00	2020-05-26T16:01:59.3882162-07:00	58853.824	1.0085156	75	0	59355	156.9	0	791.4	2.092	0	0	418	1452	1.05	3.66
2020-05-26	2020-05-26T16:02:00.0000000	2020-05-26T16:02:00.2608601-07:00	2020-05-26T16:02:59.5432759-07:00	59282.414	1.0140107	70	0	60113	140.43001	0	858.75714	2.0061429	0	0	412	1501	1.02	3.71
2020-05-26	2020-05-26T16:03:00.0000000	2020-05-26T16:03:00.1781715-07:00	2020-05-26T16:03:59.1786108-07:00	59000.438	1.0100094	70	0	59591	141.65002	0	851.3	2.0235717	0	0	412	1496	1.02	3.72
2020-05-26	2020-05-26T16:04:00.0000000	2020-05-26T16:04:00.4758154-07:00	2020-05-26T16:04:59.3278868-07:00	58852.07	1.0212384	69	0	60102	135.06003	0	871.04346	1.9573917	0	0	447	1475	1.04	3.43
2020-05-26	2020-05-26T16:05:00.0000000	2020-05-26T16:05:00.3142228-07:00	2020-05-26T16:05:59.4054823-07:00	59091.258	1.015971	70	0	60035	136.76	0	857.6429	1.9537143	0	0	429	1529	1	3.57
2020-05-26	2020-05-26T16:06:00.0000000	2020-05-26T16:06:00.6973733-07:00	2020-05-26T16:06:59.3128219-07:00	58615.45	1.0212836	70	0	59863	138.01997	0	855.1857	1.9717139	0	0	437	1498	1.02	3.5
2020-05-26	2020-05-26T16:07:00.0000000	2020-05-26T16:07:00.2619259-07:00	2020-05-26T16:07:59.9577026-07:00	59695.777	1.0151472	75	0	60600	157.31996	0	808	2.0975995	0	0	410	1581	0.97	3.73
2020-05-26	2020-05-26T16:08:00.0000000	2020-05-26T16:08:00.8965174-07:00	2020-05-26T16:08:59.3011044-07:00	58404.586	1.0154169	66	0	59305	128.26004	0	898.5606	1.943334	0	0	438	1472	1.04	3.49
2020-05-26	2020-05-26T16:09:00.0000000	2020-05-26T16:09:00.2659863-07:00	2020-05-26T16:09:59.8684795-07:00	59602.492	1.0154442	77	0	60523	172.62001	0	786.013	2.2418184	0	0	396	1480	1.03	3.86
2020-05-26	2020-05-26T16:10:00.0000000	2020-05-26T16:10:01.3017297-07:00	2020-05-26T16:10:59.3864416-07:00	58084.71	1.0239183	72	0	59474	151.22	0	826.0278	2.100278	0	0	387	1491	1.03	3.95
